timestamp,open,high,low,close,volume,symbol,return,Type
2021-02-01 11:56:00,0.63595,0.665,0.62365,0.65,31235299.6,XRP/USDT,3.560901776467773,Spike
2021-02-01 11:58:00,0.669,0.67307,0.6362,0.63831,20283178.8,XRP/USDT,-4.5874439461883405,Drawdown
2021-02-01 11:59:00,0.63999,0.6418,0.59,0.61516,50343796.1,XRP/USDT,-3.626764424809259,Drawdown
2021-02-01 12:01:00,0.59829,0.62222,0.584,0.6184,34066487.2,XRP/USDT,3.4269371644561675,Spike
2021-02-01 12:04:00,0.62035,0.64127,0.62012,0.64,17750066.2,XRP/USDT,3.0330349668362455,Spike
2021-02-01 12:09:00,0.63661,0.6372,0.60721,0.61689,21516494.1,XRP/USDT,-3.1509042954031563,Drawdown
2021-02-01 12:12:00,0.62122,0.62137,0.58502,0.5861,20938864.1,XRP/USDT,-5.656429077329217,Drawdown
2021-02-01 12:15:00,0.5621,0.58,0.56,0.58,27863121.8,XRP/USDT,3.184486746130566,Spike
2021-02-01 12:18:00,0.58048,0.58253,0.55,0.55074,21063724.9,XRP/USDT,-5.1233461962513775,Drawdown
2021-02-01 12:19:00,0.55074,0.57433,0.55,0.57433,20984281.5,XRP/USDT,4.28332788611685,Spike
2021-02-01 12:51:00,0.6136,0.61499,0.58599,0.5949,22060029.0,XRP/USDT,-3.052327950067635,Drawdown
2021-02-01 12:58:00,0.59836,0.59907,0.567,0.57676,20870320.1,XRP/USDT,-3.6790861570834554,Drawdown
2021-02-01 13:21:00,0.5883,0.59486,0.53958,0.5478,37719395.7,XRP/USDT,-6.8842427332993505,Drawdown
2021-02-01 13:22:00,0.54968,0.56828,0.54128,0.56509,33783076.2,XRP/USDT,3.156261409273453,Spike
2021-02-01 13:30:00,0.575,0.629,0.572,0.62575,35200257.7,XRP/USDT,8.75043448036148,Spike
2021-02-01 13:31:00,0.6259,0.629,0.52018,0.53,62967877.1,XRP/USDT,-15.301638034358767,Drawdown
2021-02-01 13:32:00,0.53,0.55,0.502,0.50797,55258106.3,XRP/USDT,-4.1566037735849,Drawdown
2021-02-01 13:38:00,0.50935,0.50935,0.48,0.49151,39599129.4,XRP/USDT,-3.5025031903406223,Drawdown
2021-02-01 13:40:00,0.48572,0.49366,0.45667,0.45998,41349803.8,XRP/USDT,-5.190040399043616,Drawdown
2021-02-01 13:43:00,0.46339,0.46374,0.4237,0.43499,47283134.0,XRP/USDT,-6.199594600422653,Drawdown
2021-02-01 13:44:00,0.43461,0.4353,0.405,0.40797,55570541.8,XRP/USDT,-6.21163704912756,Drawdown
2021-02-01 13:45:00,0.40729,0.47,0.40646,0.45875,56767355.4,XRP/USDT,12.446993651493976,Spike
2021-02-01 13:46:00,0.45998,0.47,0.43207,0.43785,35928316.1,XRP/USDT,-4.555858310626693,Drawdown
2021-02-01 13:48:00,0.43969,0.46,0.43561,0.45797,25872557.7,XRP/USDT,4.528336338529648,Spike
2021-02-01 14:00:00,0.46859,0.46904,0.445,0.45019,21083448.1,XRP/USDT,-3.787053065760515,Drawdown
2021-02-01 14:08:00,0.44572,0.44592,0.41605,0.42058,28916664.3,XRP/USDT,-5.674172423073475,Drawdown
2021-02-01 14:10:00,0.42556,0.43,0.41058,0.41165,22079416.1,XRP/USDT,-3.268634270138171,Drawdown
2021-02-01 16:59:00,0.40301,0.40308,0.3821,0.38802,36876377.2,XRP/USDT,-3.7195106821170665,Drawdown
2021-02-01 17:22:00,0.37965,0.38099,0.36671,0.36841,19976408.6,XRP/USDT,-3.0040545521562767,Drawdown
2021-02-05 02:19:00,0.44453,0.44467,0.4275,0.42903,25678563.6,XRP/USDT,-3.4868287854587954,Drawdown
2021-02-07 15:19:00,0.42045,0.42162,0.4056,0.40805,12205316.0,XRP/USDT,-3.006893273116229,Drawdown
2021-02-10 12:39:00,0.47101,0.47122,0.45508,0.45585,9384645.4,XRP/USDT,-3.198063324202083,Drawdown
2021-02-10 12:41:00,0.45164,0.46849,0.45,0.46798,7659773.6,XRP/USDT,3.8248214048010043,Spike
2021-02-20 22:32:00,0.51607,0.51646,0.5002,0.5002,9535078.0,XRP/USDT,-3.075164221907889,Drawdown
2021-02-20 22:38:00,0.50571,0.50586,0.49,0.49,9518734.0,XRP/USDT,-3.1026913721845406,Drawdown
2021-02-22 06:00:00,0.65028,0.65076,0.62316,0.62739,23599858.5,XRP/USDT,-3.4606388871791682,Drawdown
2021-02-22 14:09:00,0.56387,0.56455,0.54135,0.54197,10170338.2,XRP/USDT,-3.934984135987385,Drawdown
2021-02-22 14:16:00,0.54078,0.54172,0.51,0.52002,20110708.1,XRP/USDT,-3.853122804422582,Drawdown
2021-02-23 08:59:00,0.43034,0.43123,0.41198,0.41198,11415937.0,XRP/USDT,-4.339749692339834,Drawdown
2021-02-23 09:11:00,0.38862,0.38895,0.368,0.37038,11596708.5,XRP/USDT,-4.642002008187218,Drawdown
2021-02-23 09:13:00,0.38111,0.41605,0.38,0.40089,11600092.4,XRP/USDT,5.242570618502573,Spike
2021-03-24 22:17:00,0.49953,0.5009,0.481,0.48183,13545942.2,XRP/USDT,-3.398291832070255,Drawdown
2021-03-31 03:01:00,0.56074,0.56074,0.5287,0.52897,20523741.0,XRP/USDT,-5.677502184340499,Drawdown
2021-04-07 06:55:00,1.00775,1.00998,0.965,0.97259,16076738.0,XRP/USDT,-3.5081105213552233,Drawdown
2021-04-14 08:42:00,1.91412,1.91417,1.81237,1.83448,15100778.4,XRP/USDT,-4.160658683886065,Drawdown
2021-04-14 14:11:00,1.67213,1.67221,1.60001,1.60801,14490417.0,XRP/USDT,-3.8346300825892743,Drawdown
2021-04-18 03:33:00,1.30894,1.30894,1.21726,1.21726,4385802.8,XRP/USDT,-7.004140755114829,Drawdown
2021-04-18 03:34:00,1.23762,1.25,1.17,1.17542,6078202.7,XRP/USDT,-3.4372278724348226,Drawdown
2021-04-22 21:10:00,1.17299,1.18,1.13189,1.13189,15131636.6,XRP/USDT,-3.5038661881175437,Drawdown
2021-04-23 01:50:00,1.04807,1.04941,1.011,1.0116,9205684.2,XRP/USDT,-3.427207637231511,Drawdown
2021-04-23 01:51:00,1.011,1.04785,1.01021,1.04785,7189643.5,XRP/USDT,3.583432186635016,Spike
2021-04-23 02:25:00,0.92712,0.93,0.888,0.888,14275121.4,XRP/USDT,-4.219518508930886,Drawdown
2021-04-23 02:26:00,0.888,0.94094,0.88601,0.9296,9697676.8,XRP/USDT,4.684684684684681,Spike
2021-04-30 14:56:00,1.5813,1.5835,1.531,1.5312,11001499.49,XRP/USDT,-3.205006637587726,Drawdown
2021-05-04 00:51:00,1.4873,1.4879,1.4369,1.4371,9717937.32,XRP/USDT,-3.362248671911783,Drawdown
2021-05-04 00:56:00,1.4632,1.464,1.401,1.401,9252484.79,XRP/USDT,-4.2247744052502085,Drawdown
2021-05-06 18:34:00,1.6295,1.6299,1.5271,1.5271,20533389.55,XRP/USDT,-6.23234680093333,Drawdown
2021-05-06 18:35:00,1.5271,1.5979,1.521,1.5822,9801931.27,XRP/USDT,3.6081461593870934,Spike
2021-05-10 19:55:00,1.4271,1.4271,1.3687,1.3688,17423191.87,XRP/USDT,-4.038137969713961,Drawdown
2021-05-10 20:03:00,1.3749,1.3799,1.3285,1.3288,8240778.48,XRP/USDT,-3.3459412278149525,Drawdown
2021-05-10 20:04:00,1.3292,1.3292,1.2548,1.2673,14862493.92,XRP/USDT,-4.6282360024081814,Drawdown
2021-05-10 20:06:00,1.2388,1.31,1.214,1.2886,8338975.02,XRP/USDT,4.3569808875931315,Spike
2021-05-10 20:07:00,1.284,1.3537,1.2752,1.3284,7457015.13,XRP/USDT,3.0886233121216966,Spike
2021-05-19 11:27:00,1.3007,1.301,1.235,1.2453,16367415.2,XRP/USDT,-4.259245021911273,Drawdown
2021-05-19 11:30:00,1.2632,1.2649,1.1625,1.1683,15118447.33,XRP/USDT,-7.512666244458533,Drawdown
2021-05-19 11:31:00,1.1683,1.1856,1.12,1.12,18450879.62,XRP/USDT,-4.134212103055701,Drawdown
2021-05-19 11:33:00,1.1207,1.2253,1.1201,1.1961,11296991.82,XRP/USDT,6.632789515913351,Spike
2021-05-19 11:35:00,1.22,1.33,1.21,1.2567,10508072.25,XRP/USDT,3.0081967213114735,Spike
2021-05-19 12:42:00,1.1986,1.1992,1.15,1.1502,8453327.22,XRP/USDT,-4.038044385115991,Drawdown
2021-05-19 12:43:00,1.1511,1.1526,1.1058,1.106,10480884.22,XRP/USDT,-3.842809946096315,Drawdown
2021-05-19 12:45:00,1.1063,1.171,1.1003,1.149,9806688.87,XRP/USDT,3.859712555364725,Spike
2021-05-19 12:47:00,1.1441,1.1518,1.1,1.1,6334530.17,XRP/USDT,-3.9552955557495717,Drawdown
2021-05-19 12:48:00,1.1,1.1034,1.0553,1.0571,12228744.51,XRP/USDT,-3.9000000000000146,Drawdown
2021-05-19 12:50:00,1.0419,1.0453,0.9985,1.0091,15759080.76,XRP/USDT,-3.26878834355826,Drawdown
2021-05-19 12:51:00,1.0056,1.01,0.94,0.9484,16714412.98,XRP/USDT,-6.015261123773663,Drawdown
2021-05-19 12:53:00,0.9621,1.01,0.9163,0.917,10474248.22,XRP/USDT,-4.687662405155379,Drawdown
2021-05-19 12:54:00,0.9187,0.92,0.8737,0.886,12459514.58,XRP/USDT,-3.3805888767720838,Drawdown
2021-05-19 12:56:00,0.8815,1.02,0.8775,0.996,13192801.36,XRP/USDT,13.517209938454533,Spike
2021-05-19 12:57:00,0.996,1.0764,0.99,1.0498,8878198.56,XRP/USDT,5.401606425702821,Spike
2021-05-19 13:00:00,1.0833,1.0979,1.01,1.0297,7508736.12,XRP/USDT,-4.94784454906304,Drawdown
2021-05-19 13:02:00,1.0288,1.0384,0.97,0.9751,8970063.08,XRP/USDT,-5.311711011846965,Drawdown
2021-05-19 13:04:00,0.9717,1.0,0.95,0.9962,6985484.03,XRP/USDT,3.3509700176366897,Spike
2021-05-19 13:05:00,0.9962,1.0,0.96,0.96,6646132.91,XRP/USDT,-3.633808472194344,Drawdown
2021-05-19 13:08:00,0.9685,0.9711,0.9174,0.925,6710924.45,XRP/USDT,-4.649005257189975,Drawdown
2021-05-19 13:09:00,0.9246,0.93,0.88,0.88,7193175.72,XRP/USDT,-4.86486486486487,Drawdown
2021-05-19 13:11:00,0.9,0.99,0.8973,0.9799,10107783.54,XRP/USDT,8.877777777777784,Spike
2021-05-19 13:14:00,0.9513,1.0008,0.9482,0.9899,6125020.51,XRP/USDT,4.574265793365728,Spike
2021-05-19 13:18:00,1.0439,1.1,1.0346,1.0929,5060127.09,XRP/USDT,4.5337159253945325,Spike
2021-05-19 13:21:00,1.142,1.1481,1.0545,1.075,8408606.76,XRP/USDT,-5.86690017513134,Drawdown
2021-05-19 13:46:00,1.2026,1.2068,1.1421,1.1421,6804006.54,XRP/USDT,-5.070235225667041,Drawdown
2021-05-19 14:00:00,1.1612,1.1626,1.121,1.1211,4090820.91,XRP/USDT,-3.3950883239982854,Drawdown
2021-05-19 14:06:00,1.0453,1.1129,1.0422,1.0937,6284599.77,XRP/USDT,4.630249689084476,Spike
2021-05-19 15:00:00,1.2043,1.205,1.1611,1.164,6791579.22,XRP/USDT,-3.3623910336239127,Drawdown
2021-05-20 00:54:00,0.9111,0.96,0.9101,0.9409,6219400.11,XRP/USDT,3.4069677986591884,Spike
2021-05-21 14:17:00,1.0982,1.0992,1.0511,1.0516,16353736.58,XRP/USDT,-4.252025858144403,Drawdown
2021-05-21 16:03:00,0.9767,1.02,0.9726,1.0086,6107150.5,XRP/USDT,3.3084093004199566,Spike
2021-05-23 12:45:00,0.6847,0.7139,0.6832,0.7122,5967148.75,XRP/USDT,4.0771591407277485,Spike
2021-06-07 21:15:00,0.8745,0.8745,0.84,0.8403,10719579.31,XRP/USDT,-3.9217928195746654,Drawdown
2021-08-14 09:58:00,1.148,1.1502,1.1024,1.1026,9286602.8,XRP/USDT,-3.954703832752604,Drawdown
2021-09-07 14:48:00,1.2052,1.2056,1.1574,1.1654,12635245.0,XRP/USDT,-3.3023564553601115,Drawdown
2021-09-07 14:59:00,1.1636,1.1636,1.09,1.094,13048025.0,XRP/USDT,-5.973356252685857,Drawdown
2021-09-07 15:07:00,1.1074,1.1214,1.06,1.0708,7424593.0,XRP/USDT,-3.6183618361836145,Drawdown
2021-09-07 15:08:00,1.0697,1.0714,1.0023,1.0101,9864161.89,XRP/USDT,-5.668658946581995,Drawdown
2021-09-07 15:09:00,1.0089,1.0115,0.9524,0.96,11554446.95,XRP/USDT,-4.959904959904959,Drawdown
2021-09-07 15:10:00,0.9601,1.032,0.9543,1.0,8446145.0,XRP/USDT,4.166666666666674,Spike
2021-09-07 15:12:00,1.0083,1.0571,1.0032,1.0446,6563361.0,XRP/USDT,3.6001190121987436,Spike
2021-09-07 15:18:00,1.0601,1.1035,1.06,1.1014,5659324.19,XRP/USDT,3.8958588812376016,Spike
2021-10-17 20:20:00,1.0909,1.0909,1.039,1.0532,15238407.0,XRP/USDT,-3.4558621321844396,Drawdown
2021-10-27 08:09:00,1.017,1.0178,0.954,0.954,13855068.0,XRP/USDT,-6.194690265486724,Drawdown
2021-10-27 08:10:00,0.954,0.9939,0.9483,0.9889,10242344.0,XRP/USDT,3.658280922431878,Spike
2021-11-10 21:24:00,1.1702,1.1726,1.1174,1.1175,9804435.0,XRP/USDT,-4.674571355455082,Drawdown
2021-11-10 21:25:00,1.12,1.17,1.1175,1.1626,7014299.0,XRP/USDT,4.035794183445196,Spike
2021-12-04 04:53:00,0.8826,0.8832,0.85,0.85,9528354.67,XRP/USDT,-3.693632449580797,Drawdown
2021-12-04 04:54:00,0.8504,0.853,0.8105,0.812,11660177.5,XRP/USDT,-4.4705882352941035,Drawdown
2021-12-04 05:03:00,0.826,0.8261,0.7862,0.7862,4980179.29,XRP/USDT,-4.818401937046001,Drawdown
2021-12-04 05:21:00,0.7679,0.7684,0.7261,0.7262,5430699.53,XRP/USDT,-5.430394582627951,Drawdown
2021-12-04 05:25:00,0.7081,0.7081,0.6629,0.6668,7120659.61,XRP/USDT,-5.832509532551899,Drawdown
2021-12-04 05:26:00,0.6675,0.6675,0.6325,0.6366,8261417.6,XRP/USDT,-4.529094181163751,Drawdown
2021-12-04 05:27:00,0.6366,0.6426,0.6,0.6035,5687101.29,XRP/USDT,-5.199497329563307,Drawdown
2021-12-04 05:28:00,0.6014,0.66,0.6001,0.6518,6142563.0,XRP/USDT,8.003314001656992,Spike
2021-12-04 05:30:00,0.6516,0.6728,0.6511,0.6714,5944608.0,XRP/USDT,3.038674033149169,Spike
2022-01-05 22:29:00,0.7676,0.7686,0.73,0.7396,12562955.0,XRP/USDT,-3.6477331943720603,Drawdown
2022-03-31 14:04:00,0.8293,0.8308,0.7794,0.7822,12440818.0,XRP/USDT,-5.679488725431092,Drawdown
2022-05-11 12:49:00,0.4538,0.455,0.434,0.434,6866831.17,XRP/USDT,-4.215404987861405,Drawdown
2022-05-11 12:50:00,0.4343,0.4375,0.413,0.4172,8567370.12,XRP/USDT,-3.8709677419354827,Drawdown
2022-05-11 12:52:00,0.4057,0.4287,0.4039,0.4215,7912349.0,XRP/USDT,4.125494071146241,Spike
2022-05-11 12:53:00,0.4219,0.4883,0.4162,0.4505,8296254.0,XRP/USDT,6.880189798339265,Spike
2022-05-11 12:54:00,0.4509,0.4534,0.4129,0.422,7596478.0,XRP/USDT,-6.326304106548286,Drawdown
2022-05-11 13:02:00,0.4175,0.4343,0.4175,0.4313,3762000.0,XRP/USDT,3.20650873414694,Spike
2022-05-11 13:22:00,0.4342,0.4348,0.4111,0.4175,7306023.0,XRP/USDT,-3.8904235727440173,Drawdown
2022-05-11 13:49:00,0.472,0.4901,0.4717,0.4874,8203691.0,XRP/USDT,3.2408388053378534,Spike
2022-05-11 20:54:00,0.4053,0.4054,0.3856,0.3875,11651108.74,XRP/USDT,-4.297357372190658,Drawdown
2022-05-11 20:55:00,0.3873,0.3874,0.3707,0.3753,8207349.23,XRP/USDT,-3.1483870967741856,Drawdown
2022-05-11 21:02:00,0.3774,0.3921,0.3753,0.3898,3753928.0,XRP/USDT,3.258278145695348,Spike
2022-08-19 06:38:00,0.3479,0.3486,0.3309,0.3323,7308085.0,XRP/USDT,-4.675846242111314,Drawdown
2022-08-19 06:39:00,0.3317,0.3423,0.3313,0.3423,6507505.0,XRP/USDT,3.009328919650911,Spike
2022-09-21 18:00:00,0.3993,0.4097,0.3801,0.3846,13412315.0,XRP/USDT,-3.681442524417733,Drawdown
2022-10-13 12:30:00,0.4682,0.4695,0.4458,0.4506,11247341.0,XRP/USDT,-3.8412291933418774,Drawdown
2022-11-08 18:20:00,0.4136,0.414,0.3983,0.3985,7794650.0,XRP/USDT,-3.5809339462859913,Drawdown
2022-11-08 19:31:00,0.37,0.3715,0.355,0.355,9100325.0,XRP/USDT,-4.054054054054057,Drawdown
2022-11-08 19:32:00,0.356,0.3614,0.3365,0.337,7535090.0,XRP/USDT,-5.070422535211261,Drawdown
2022-11-08 19:34:00,0.342,0.3698,0.3419,0.3615,4429082.0,XRP/USDT,5.332167832167833,Spike
2022-11-10 13:30:00,0.3661,0.3807,0.3651,0.3803,5422400.0,XRP/USDT,3.8503549972692452,Spike
2023-01-02 01:06:00,0.3357,0.3357,0.3,0.3167,40839065.0,XRP/USDT,-5.659815311289851,Drawdown
2023-03-28 18:45:00,0.5076,0.5276,0.5075,0.5245,16523806.0,XRP/USDT,3.329393223010224,Spike
2023-04-19 08:22:00,0.5014,0.5017,0.471,0.4755,13957583.0,XRP/USDT,-5.203349282296665,Drawdown
2023-07-13 15:27:00,0.4936,0.5447,0.4932,0.5419,37494432.0,XRP/USDT,9.785251215559176,Spike
2023-07-13 15:54:00,0.5939,0.5981,0.5735,0.5751,11495861.0,XRP/USDT,-3.1818181818181857,Drawdown
2023-07-13 18:15:00,0.8025,0.839,0.8025,0.8388,11402841.0,XRP/USDT,4.510341390480943,Spike
2023-07-13 18:26:00,0.909,0.93,0.8415,0.8804,18912322.0,XRP/USDT,-3.1569684303156986,Drawdown
2023-07-13 18:28:00,0.8679,0.8709,0.81,0.8255,20291671.0,XRP/USDT,-4.8743950218944505,Drawdown
2023-07-13 18:29:00,0.8252,0.8515,0.8186,0.851,11376738.0,XRP/USDT,3.0890369473046686,Spike
2023-07-13 18:30:00,0.8511,0.8531,0.8108,0.8208,12028379.0,XRP/USDT,-3.5487661574618135,Drawdown
2023-07-13 18:31:00,0.8209,0.822,0.7762,0.7911,17821810.0,XRP/USDT,-3.6184210526315708,Drawdown
2023-07-13 18:47:00,0.7844,0.7845,0.7565,0.7591,17259573.0,XRP/USDT,-3.2253952065272817,Drawdown
2023-07-13 19:35:00,0.7922,0.8466,0.7921,0.8374,12992316.0,XRP/USDT,5.705629891441566,Spike
2023-07-14 01:11:00,0.7578,0.759,0.731,0.7334,6767440.0,XRP/USDT,-3.232616440163605,Drawdown
2023-07-14 16:28:00,0.7694,0.7694,0.7348,0.7417,17319509.0,XRP/USDT,-3.6002079542500565,Drawdown
2023-07-24 09:50:00,0.7124,0.7124,0.687,0.6874,11970596.0,XRP/USDT,-3.50926445816957,Drawdown
2023-08-17 21:41:00,0.5481,0.5481,0.527,0.527,11319702.0,XRP/USDT,-3.849662470352122,Drawdown
2023-08-17 21:42:00,0.5271,0.5312,0.511,0.511,11221370.0,XRP/USDT,-3.0360531309297945,Drawdown
2023-08-17 21:43:00,0.5111,0.5111,0.475,0.4768,9851741.0,XRP/USDT,-6.692759295499018,Drawdown
2023-08-17 21:44:00,0.4767,0.4807,0.425,0.4298,10948636.0,XRP/USDT,-9.857382550335569,Drawdown
2023-08-17 21:45:00,0.4291,0.4883,0.4226,0.4657,12122361.0,XRP/USDT,8.352722196370399,Spike
2023-08-17 21:47:00,0.4702,0.4945,0.47,0.4888,7785074.0,XRP/USDT,4.0000000000000036,Spike
